108262,75,0
108817,74,1
108863,75,1
108925,74,0
108925,75,0
109311,32,1
109495,32,0
109573,32,1
109742,32,0
110067,74,1
110098,75,1
110206,74,0
110206,75,0
110206,32,1
110284,32,0
110563,74,1
110610,75,1
110610,32,1
110687,74,0
110718,75,0
110749,32,0
112154,74,1
112186,75,1
112263,74,0
112263,75,0
112865,74,1
112896,75,1
113019,74,0
113019,75,0
113081,32,1
113296,32,0
114099,74,1
114130,75,1
114207,74,0
114238,75,0
114501,74,1
114532,75,1
114641,74,0
114641,75,0
114687,32,1
114872,32,0
116095,74,1
116095,75,1
116202,74,0
116233,75,0
116819,74,1
116819,75,1
116959,75,0
116975,74,0
117036,32,1
117221,32,0
118133,74,1
118133,75,1
118241,74,0
118272,75,0
118565,74,1
118596,75,1
118705,74,0
118705,75,0
119877,74,1
119908,75,1
119985,74,0
120016,75,0
120093,32,1
120248,32,0
120341,32,1
122490,32,0
123093,74,1
123125,75,1
123202,74,0
123248,75,0
127054,74,1
127054,75,1
127054,32,1
127209,74,0
127209,75,0
127239,32,0
128491,32,1
128676,32,0
128723,74,1
128770,75,1
128847,74,0
128847,75,0
128895,74,1
128925,75,1
129003,74,0
129003,75,0
129080,32,1
129251,32,0
131042,32,1
131211,32,0
132477,32,1
132648,32,0
132801,74,1
132801,75,1
132910,74,0
132910,75,0
132940,75,1
132986,74,1
133048,75,0
133063,74,0
133110,32,1
133265,32,0
134843,32,1
135029,32,0
135138,32,1
135292,32,0
136541,32,1
136681,32,0
136773,74,1
136819,75,1
136850,74,0
136850,75,0
136912,75,1
136943,74,1
137020,74,0
137020,75,0
137097,32,1
137251,32,0
139058,32,1
139243,32,0
140558,32,1
140697,32,0
140775,74,1
140775,75,1
140882,74,0
140882,75,0
140913,75,1
140959,74,1
141022,74,0
141068,75,0
141083,32,1
141238,32,0
143124,74,1
143124,75,1
143232,74,0
143232,75,0
143603,74,1
143634,75,1
143711,74,0
143711,75,0
144067,74,1
144067,75,1
144176,74,0
144207,75,0
144532,74,1
144563,75,1
144639,74,0
144670,75,0
145117,32,1
145551,74,1
145659,74,0
146061,75,1
146169,75,0
146355,32,0
147511,74,1
147541,75,1
147650,74,0
147650,75,0
148052,74,1
148083,75,1
148191,74,0
148191,75,0
148546,74,1
148577,75,1
148701,74,0
148701,75,0
149087,32,1
149535,74,1
149565,75,1
149674,74,0
149689,75,0
150123,74,1
150123,75,1
150231,74,0
150262,75,0
150417,32,0
151127,74,1
151158,75,1
151265,74,0
151312,75,0
152022,32,1
152870,74,1
152870,75,1
152978,74,0
153010,75,0
153056,32,0
153133,32,1
154047,75,1
154201,75,0
155067,74,1
155221,74,0
155468,32,0
155577,74,1
155607,75,1
155716,74,0
155731,75,0
156041,32,1
156413,32,0
157558,74,1
157558,75,1
157697,74,0
157742,75,0
158112,74,1
158143,75,1
158252,74,0
158267,75,0
159026,32,1
159428,32,0
160109,75,1
160233,75,0
160341,75,1
160480,75,0
161068,32,1
161716,32,0
162135,75,1
162181,74,1
162242,75,0
162258,74,0
162382,75,1
162521,75,0
162598,74,1
162629,75,1
162707,74,0
162707,75,0
162845,75,1
162876,74,1
162952,74,0
162983,75,0
163076,74,1
163107,75,1
163153,74,0
163153,75,0
163246,74,1
163293,74,0
163293,75,1
163324,75,0
163355,75,1
163401,74,1
163463,74,0
163463,75,0
163618,74,1
163649,75,1
163726,74,0
163726,75,0
165070,74,1
165070,75,1
165223,74,0
165223,75,0
165578,74,1
165578,75,1
165716,75,0
165732,74,0
166056,74,1
166056,75,1
166164,74,0
166195,75,0
166566,32,1
166751,32,0
167630,75,1
167661,74,1
167785,74,0
167785,75,0
168109,75,1
168140,74,1
168217,74,0
168248,75,0
169083,32,1
169300,32,0
169486,32,1
169672,32,0
169748,32,1
169902,32,0
169948,32,1
170104,32,0
170119,74,1
170150,75,1
170273,74,0
170273,75,0
170352,75,1
170398,74,1
170477,74,0
170477,75,0
170616,74,1
170647,75,1
170725,74,0
170725,75,0
171033,75,1
171065,74,1
171143,74,0
171174,75,0
171561,32,1
171823,32,0
173105,75,1
173137,74,1
173215,74,0
173245,75,0
173585,32,1
173771,32,0
174097,74,1
174127,75,1
174205,74,0
174236,75,0
174576,32,1
174715,32,0
175039,32,1
177157,74,1
177266,32,0
177312,74,0
177373,74,1
177482,74,0
177745,74,1
177900,74,0
178177,75,1
178316,75,0
178378,75,1
178533,75,0
178750,75,1
178903,75,0
179553,74,1
179600,75,1
179709,74,0
179709,75,0
180048,74,1
180080,75,1
180188,74,0
180203,75,0
181133,74,1
181272,74,0
181611,74,1
181751,74,0
182153,75,1
182261,75,0
182632,32,1
182849,32,0
183576,74,1
183607,75,1
183715,74,0
183715,75,0
184056,74,1
184086,75,1
184195,74,0
184195,75,0
185010,32,1
185148,32,0
185412,32,1
185597,32,0
185812,32,1
185858,74,1
185858,75,1
185966,74,0
185966,75,0
185966,32,0
186136,32,1
186214,74,1
186214,75,1
186245,32,0
186323,75,0
186354,74,0
186385,32,1
187001,32,0
187048,74,1
187094,75,1
187156,74,0
187171,75,0
187264,32,1
187419,74,1
187419,75,1
187419,32,0
187481,74,0
187527,75,0
187620,75,1
187667,74,1
187728,74,0
187728,75,0
188023,32,1
188240,32,0
188563,74,1
188610,75,1
188718,74,0
188749,75,0
189073,74,1
189073,75,1
189182,74,0
189228,75,0
189536,74,1
189536,75,1
189643,74,0
189690,75,0
190615,74,1
190615,75,1
190723,74,0
190723,75,0
191094,32,1
193146,74,1
193146,75,1
193254,74,0
193285,75,0
193393,32,0
194026,32,1
194212,32,0
194443,32,1
194629,32,0
194768,32,1
195092,32,0
