123211,74,1
123257,75,1
123396,74,0
123396,75,0
123814,32,1
124031,32,0
124558,74,1
124604,75,1
124714,74,0
124714,75,0
125070,74,1
125117,75,1
125224,74,0
125224,75,0
126184,32,1
126215,74,1
126215,75,1
126292,32,0
126369,74,0
126369,75,0
126631,32,1
126925,32,0
127389,74,1
127420,75,1
127527,74,0
127527,75,0
127912,74,1
127959,75,1
128066,74,0
128066,75,0
128498,74,1
128498,75,1
128637,74,0
128684,75,0
128992,74,1
128992,75,1
129145,74,0
129177,75,0
129517,32,1
129702,32,0
130211,74,1
130365,74,0
130722,74,1
130876,74,0
131863,74,1
131894,75,1
132033,74,0
132048,75,0
132358,32,1
132544,32,0
132745,74,1
132775,75,1
132883,74,0
132883,75,0
133115,74,1
133162,75,1
133270,74,0
133302,75,0
133704,74,1
133735,75,1
133858,74,0
133889,75,0
134367,32,1
134584,32,0
134801,74,1
134832,75,1
134939,74,0
134970,75,0
135233,75,1
135280,74,1
135311,32,1
135342,74,0
135388,75,0
135495,32,0
135943,32,1
142959,32,0
148068,32,1
149827,32,0
150950,32,1
152821,32,0
153766,32,1
155482,32,0
156656,32,1
159575,65,1
159762,65,0
159839,32,0
160997,68,1
161136,68,0
162370,68,1
162557,68,0
163715,65,1
163901,65,0
165232,75,1
165449,75,0
166672,74,1
166810,74,0
168089,32,1
172772,32,0
173590,75,1
173729,75,0
174487,74,1
174672,74,0
175537,32,1
175753,32,0
176124,32,1
176386,32,0
176633,74,1
176680,75,1
176818,74,0
176942,75,0
177359,74,1
177390,75,1
177545,74,0
177545,75,0
177871,32,1
178195,32,0
178396,32,1
178659,32,0
179525,74,1
179556,75,1
179665,74,0
179712,75,0
180238,74,1
180269,75,1
180378,74,0
180409,75,0
180733,32,1
180965,32,0
181290,32,1
181336,74,1
181367,75,1
181474,32,0
181521,74,0
181521,75,0
181690,32,1
181722,74,1
181722,75,1
181830,74,0
181830,75,0
181876,32,0
182384,74,1
182415,75,1
182522,74,0
182553,75,0
183108,74,1
183154,75,1
183263,74,0
183294,75,0
183634,32,1
183819,32,0
184158,74,1
184204,75,1
184343,74,0
184343,75,0
184421,32,1
184559,32,0
185241,74,1
185272,75,1
185396,74,0
185396,75,0
185613,74,1
185613,75,1
185721,74,0
185752,75,0
185920,74,1
185951,75,1
186074,74,0
186105,75,0
186444,32,1
186630,32,0
187014,32,1
187198,32,0
187432,74,1
187585,74,0
188109,74,1
188263,74,0
188510,74,1
188648,74,0
189299,32,1
189485,32,0
189810,32,1
189996,32,0
190289,74,1
190428,74,0
191016,75,1
191170,75,0
191340,75,1
191510,75,0
192205,74,1
192236,75,1
192344,74,0
192391,75,0
192669,74,1
192715,75,1
192822,74,0
192898,75,0
193809,32,1
195496,32,0
